track_id,title,artist,rank,preview
13149217,Sunny,Boney M.,604450,"https://cdnt-preview.dzcdn.net/api/1/1/b/c/1/0/bc12992b754e58fa5913673f1fd5aaee.mp3?hdnea=exp=1750683288~acl=/api/1/1/b/c/1/0/bc12992b754e58fa5913673f1fd5aaee.mp3*~data=user_id=0,application_id=42~hmac=451b0d6b1f392620239f78bafa8b1886e35e2951e446af2a5891e1b34549ff71"
914062362,Dolce Vita,Ryan Paris,601460,"https://cdnt-preview.dzcdn.net/api/1/1/c/8/b/0/c8b5067fb735116300bafebfe3e66d8e.mp3?hdnea=exp=1750683290~acl=/api/1/1/c/8/b/0/c8b5067fb735116300bafebfe3e66d8e.mp3*~data=user_id=0,application_id=42~hmac=3a2431df95393c5b0b20936fc7c30438ad13d941b67e3cb93d8bad72e45256ce"
383445301,Vamos a la Playa,Righeira,600498,"https://cdnt-preview.dzcdn.net/api/1/1/7/2/2/0/722ce3dfaeaa2dd117c4d239a035fe7c.mp3?hdnea=exp=1750683290~acl=/api/1/1/7/2/2/0/722ce3dfaeaa2dd117c4d239a035fe7c.mp3*~data=user_id=0,application_id=42~hmac=56e27278ce2b2bdc3aaf4c9169de3f6655288d91e990735fa8a2daa5ec6f365a"
3319015511,Kiki,Crusy,600218,"https://cdnt-preview.dzcdn.net/api/1/1/0/5/4/0/054dc2f99ad76a026e6b2cb116cf705b.mp3?hdnea=exp=1750683291~acl=/api/1/1/0/5/4/0/054dc2f99ad76a026e6b2cb116cf705b.mp3*~data=user_id=0,application_id=42~hmac=f534fd455c676e3433fa383181157d005d549e00fd0600cce1c21638211d981c"
3279213741,Dreamin (feat. Daya) (Anyma Remix),Dom Dolla,598781,"https://cdnt-preview.dzcdn.net/api/1/1/d/8/0/0/d80d8be19efb14004e253fd7ae8d8a50.mp3?hdnea=exp=1750683288~acl=/api/1/1/d/8/0/0/d80d8be19efb14004e253fd7ae8d8a50.mp3*~data=user_id=0,application_id=42~hmac=37896466dfc4bbac206f7b601d9d913cfcae74226f8e4d4b1b92bb25ede0c358"
2925292621,Forever Baby,Carlita,594323,"https://cdnt-preview.dzcdn.net/api/1/1/f/6/d/0/f6d7588cbf0eabcaae85d97da6be243b.mp3?hdnea=exp=1750683291~acl=/api/1/1/f/6/d/0/f6d7588cbf0eabcaae85d97da6be243b.mp3*~data=user_id=0,application_id=42~hmac=435ee88f5f59ffce62f3ce08d75bb0ac95fd5abef7af8b9768047858b3f9d6c4"
386003191,Comanchero (Vocal Radio),Moon Ray,592021,"https://cdnt-preview.dzcdn.net/api/1/1/6/1/d/0/61d40f6b93ed4837e8c39fd9cb12fc8c.mp3?hdnea=exp=1750683290~acl=/api/1/1/6/1/d/0/61d40f6b93ed4837e8c39fd9cb12fc8c.mp3*~data=user_id=0,application_id=42~hmac=888104afd705fffb745ed2f33376f02fc5739d356987a854c7a14644836b9a97"
3186444541,Currency (Count On Me) (ft Cimafunk and PAMÉ),ANOTR,591295,"https://cdnt-preview.dzcdn.net/api/1/1/f/9/6/0/f96cbe1711a983d5fc68cee06fb8b3c0.mp3?hdnea=exp=1750683291~acl=/api/1/1/f/9/6/0/f96cbe1711a983d5fc68cee06fb8b3c0.mp3*~data=user_id=0,application_id=42~hmac=df8118a569044087a362dc73da1187b024ebd123958f4f707a1507fae4186689"
3330092061,Culture,MORTEN,590081,"https://cdnt-preview.dzcdn.net/api/1/1/c/f/3/0/cf36cc3180113525569a2c58c9478eff.mp3?hdnea=exp=1750683288~acl=/api/1/1/c/f/3/0/cf36cc3180113525569a2c58c9478eff.mp3*~data=user_id=0,application_id=42~hmac=0853bd4bd15a6905d42081a80663fe6dcf628a8298ff29920f9762a2fdf90cb8"
3277695731,Casablanca (PRX003),Dombresky,587941,"https://cdnt-preview.dzcdn.net/api/1/1/5/f/6/0/5f61ed002fc5737bd4419d32126fc5ff.mp3?hdnea=exp=1750683289~acl=/api/1/1/5/f/6/0/5f61ed002fc5737bd4419d32126fc5ff.mp3*~data=user_id=0,application_id=42~hmac=1287cf4b1c6da75822459ffdafe6d9bc8508cb41560e9c9a59ea426056b03fe3"
1345872662,Self Control,Raf,586669,"https://cdnt-preview.dzcdn.net/api/1/1/8/f/f/0/8ff423bc071ab140995a486446d6a9a9.mp3?hdnea=exp=1750683290~acl=/api/1/1/8/f/f/0/8ff423bc071ab140995a486446d6a9a9.mp3*~data=user_id=0,application_id=42~hmac=a636bd52326a30651f214bdc1fbbdf412cb0c2d26099fae0a98573845d6c8c3f"
1758391,Ring My Bell (Re-Recording),Anita Ward,584463,"https://cdnt-preview.dzcdn.net/api/1/1/5/f/a/0/5faf1aa53ea3bf88e96d97dc2beb88f8.mp3?hdnea=exp=1750683288~acl=/api/1/1/5/f/a/0/5faf1aa53ea3bf88e96d97dc2beb88f8.mp3*~data=user_id=0,application_id=42~hmac=6abb8c9d4735383eccd1f2c9587997f3c834f100a552735278d2558c895df75f"
